image_id,rel_path,class_id,omega
n02708093_7069,Noisy Images/phase_noise_110/n02708093_7069.png,107,110.0
n02504013_6148,Noisy Images/phase_noise_110/n02504013_6148.png,104,110.0
n02123394_4666,Noisy Images/phase_noise_110/n02123394_4666.png,96,110.0
n04285008_13197,Noisy Images/phase_noise_110/n04285008_13197.png,128,110.0
n02027492_9899,Noisy Images/phase_noise_110/n02027492_9899.png,33,110.0
n02835271_11922,Noisy Images/phase_noise_110/n02835271_11922.png,111,110.0
n04099969_36200,Noisy Images/phase_noise_110/n04099969_36200.png,125,110.0
n02708093_1430,Noisy Images/phase_noise_110/n02708093_1430.png,107,110.0
n02123159_2663,Noisy Images/phase_noise_110/n02123159_2663.png,95,110.0
n02028035_4569,Noisy Images/phase_noise_110/n02028035_4569.png,34,110.0
n02708093_864,Noisy Images/phase_noise_110/n02708093_864.png,107,110.0
n03085013_22744,Noisy Images/phase_noise_110/n03085013_22744.png,114,110.0
n04505470_5561,Noisy Images/phase_noise_110/n04505470_5561.png,131,110.0
n02504458_7867,Noisy Images/phase_noise_110/n02504458_7867.png,105,110.0
n01530575_3903,Noisy Images/phase_noise_110/n01530575_3903.png,1,110.0
n04560804_1089,Noisy Images/phase_noise_110/n04560804_1089.png,134,110.0
n02835271_13489,Noisy Images/phase_noise_110/n02835271_13489.png,111,110.0
n03662601_326,Noisy Images/phase_noise_110/n03662601_326.png,120,110.0
n04591713_2052,Noisy Images/phase_noise_110/n04591713_2052.png,136,110.0
n02133161_2166,Noisy Images/phase_noise_110/n02133161_2166.png,101,110.0
n04505470_2540,Noisy Images/phase_noise_110/n04505470_2540.png,131,110.0
n01558993_14305,Noisy Images/phase_noise_110/n01558993_14305.png,4,110.0
n04111531_22291,Noisy Images/phase_noise_110/n04111531_22291.png,126,110.0
n02108422_12370,Noisy Images/phase_noise_110/n02108422_12370.png,82,110.0
n04273569_3897,Noisy Images/phase_noise_110/n04273569_3897.png,127,110.0
n02951358_35173,Noisy Images/phase_noise_110/n02951358_35173.png,112,110.0
n03344393_8798,Noisy Images/phase_noise_110/n03344393_8798.png,117,110.0
n03796401_3376,Noisy Images/phase_noise_110/n03796401_3376.png,122,110.0
n02835271_7311,Noisy Images/phase_noise_110/n02835271_7311.png,111,110.0
n03085013_11359,Noisy Images/phase_noise_110/n03085013_11359.png,114,110.0
n02504013_4159,Noisy Images/phase_noise_110/n02504013_4159.png,104,110.0
n02123045_8127,Noisy Images/phase_noise_110/n02123045_8127.png,94,110.0
n04099969_23293,Noisy Images/phase_noise_110/n04099969_23293.png,125,110.0
n02823428_3178,Noisy Images/phase_noise_110/n02823428_3178.png,110,110.0
n03417042_1126,Noisy Images/phase_noise_110/n03417042_1126.png,119,110.0
n02134418_4110,Noisy Images/phase_noise_110/n02134418_4110.png,103,110.0
n03792782_26306,Noisy Images/phase_noise_110/n03792782_26306.png,121,110.0
n04285008_8880,Noisy Images/phase_noise_110/n04285008_8880.png,128,110.0
n04467665_17283,Noisy Images/phase_noise_110/n04467665_17283.png,130,110.0
n02504458_6602,Noisy Images/phase_noise_110/n02504458_6602.png,105,110.0
n01514859_3837,Noisy Images/phase_noise_110/n01514859_3837.png,0,110.0
n03041632_20194,Noisy Images/phase_noise_110/n03041632_20194.png,113,110.0
n02105641_8995,Noisy Images/phase_noise_110/n02105641_8995.png,74,110.0
n03662601_4925,Noisy Images/phase_noise_110/n03662601_4925.png,120,110.0
n01817953_1534,Noisy Images/phase_noise_110/n01817953_1534.png,13,110.0
n02097298_8119,Noisy Images/phase_noise_110/n02097298_8119.png,58,110.0
n04467665_2,Noisy Images/phase_noise_110/n04467665_2.png,130,110.0
n02017213_15262,Noisy Images/phase_noise_110/n02017213_15262.png,31,110.0
n02835271_15617,Noisy Images/phase_noise_110/n02835271_15617.png,111,110.0
n02123394_6265,Noisy Images/phase_noise_110/n02123394_6265.png,96,110.0
n02123394_2765,Noisy Images/phase_noise_110/n02123394_2765.png,96,110.0
n02134418_2367,Noisy Images/phase_noise_110/n02134418_2367.png,103,110.0
n04111531_21822,Noisy Images/phase_noise_110/n04111531_21822.png,126,110.0
n02134418_1083,Noisy Images/phase_noise_110/n02134418_1083.png,103,110.0
n03100240_2195,Noisy Images/phase_noise_110/n03100240_2195.png,115,110.0
n03983396_8837,Noisy Images/phase_noise_110/n03983396_8837.png,124,110.0
n02133161_2399,Noisy Images/phase_noise_110/n02133161_2399.png,101,110.0
n04429376_54570,Noisy Images/phase_noise_110/n04429376_54570.png,129,110.0
n03085013_7477,Noisy Images/phase_noise_110/n03085013_7477.png,114,110.0
n04429376_27005,Noisy Images/phase_noise_110/n04429376_27005.png,129,110.0
n02504013_2476,Noisy Images/phase_noise_110/n02504013_2476.png,104,110.0
n02123394_4894,Noisy Images/phase_noise_110/n02123394_4894.png,96,110.0
n03100240_17417,Noisy Images/phase_noise_110/n03100240_17417.png,115,110.0
n02835271_2900,Noisy Images/phase_noise_110/n02835271_2900.png,111,110.0
n03983396_1147,Noisy Images/phase_noise_110/n03983396_1147.png,124,110.0
n04548280_8246,Noisy Images/phase_noise_110/n04548280_8246.png,132,110.0
n02504013_3224,Noisy Images/phase_noise_110/n02504013_3224.png,104,110.0
n03417042_4664,Noisy Images/phase_noise_110/n03417042_4664.png,119,110.0
n03376595_7835,Noisy Images/phase_noise_110/n03376595_7835.png,118,110.0
n04505470_5007,Noisy Images/phase_noise_110/n04505470_5007.png,131,110.0
n03792782_44390,Noisy Images/phase_noise_110/n03792782_44390.png,121,110.0
n02013706_6035,Noisy Images/phase_noise_110/n02013706_6035.png,30,110.0
n02708093_5127,Noisy Images/phase_noise_110/n02708093_5127.png,107,110.0
n03417042_8076,Noisy Images/phase_noise_110/n03417042_8076.png,119,110.0
n02123159_4952,Noisy Images/phase_noise_110/n02123159_4952.png,95,110.0
n03792782_7667,Noisy Images/phase_noise_110/n03792782_7667.png,121,110.0
n03792782_14160,Noisy Images/phase_noise_110/n03792782_14160.png,121,110.0
n03937543_1358,Noisy Images/phase_noise_110/n03937543_1358.png,123,110.0
n04429376_22381,Noisy Images/phase_noise_110/n04429376_22381.png,129,110.0
n02835271_21558,Noisy Images/phase_noise_110/n02835271_21558.png,111,110.0
n03041632_42472,Noisy Images/phase_noise_110/n03041632_42472.png,113,110.0
n02009229_2294,Noisy Images/phase_noise_110/n02009229_2294.png,28,110.0
n03983396_899,Noisy Images/phase_noise_110/n03983396_899.png,124,110.0
n03085013_20805,Noisy Images/phase_noise_110/n03085013_20805.png,114,110.0
n03983396_10362,Noisy Images/phase_noise_110/n03983396_10362.png,124,110.0
n01829413_5505,Noisy Images/phase_noise_110/n01829413_5505.png,19,110.0
n02690373_1837,Noisy Images/phase_noise_110/n02690373_1837.png,106,110.0
n02504013_8614,Noisy Images/phase_noise_110/n02504013_8614.png,104,110.0
n03041632_39836,Noisy Images/phase_noise_110/n03041632_39836.png,113,110.0
n03085013_25809,Noisy Images/phase_noise_110/n03085013_25809.png,114,110.0
n04557648_3729,Noisy Images/phase_noise_110/n04557648_3729.png,133,110.0
n04111531_807,Noisy Images/phase_noise_110/n04111531_807.png,126,110.0
n02134418_2372,Noisy Images/phase_noise_110/n02134418_2372.png,103,110.0
n02814533_5110,Noisy Images/phase_noise_110/n02814533_5110.png,109,110.0
n03376595_209,Noisy Images/phase_noise_110/n03376595_209.png,118,110.0
n02951358_6617,Noisy Images/phase_noise_110/n02951358_6617.png,112,110.0
n02134084_18800,Noisy Images/phase_noise_110/n02134084_18800.png,102,110.0
n04111531_2937,Noisy Images/phase_noise_110/n04111531_2937.png,126,110.0
n02504458_2471,Noisy Images/phase_noise_110/n02504458_2471.png,105,110.0
n03041632_5801,Noisy Images/phase_noise_110/n03041632_5801.png,113,110.0
n04467665_13225,Noisy Images/phase_noise_110/n04467665_13225.png,130,110.0
n03196217_4970,Noisy Images/phase_noise_110/n03196217_4970.png,116,110.0
n03100240_11107,Noisy Images/phase_noise_110/n03100240_11107.png,115,110.0
n03344393_8374,Noisy Images/phase_noise_110/n03344393_8374.png,117,110.0
n04467665_66876,Noisy Images/phase_noise_110/n04467665_66876.png,130,110.0
n03041632_40887,Noisy Images/phase_noise_110/n03041632_40887.png,113,110.0
n02106030_17418,Noisy Images/phase_noise_110/n02106030_17418.png,75,110.0
n03085013_20218,Noisy Images/phase_noise_110/n03085013_20218.png,114,110.0
n04111531_1794,Noisy Images/phase_noise_110/n04111531_1794.png,126,110.0
n02107574_4993,Noisy Images/phase_noise_110/n02107574_4993.png,79,110.0
n03041632_44363,Noisy Images/phase_noise_110/n03041632_44363.png,113,110.0
n01514859_8222,Noisy Images/phase_noise_110/n01514859_8222.png,0,110.0
n02504013_5087,Noisy Images/phase_noise_110/n02504013_5087.png,104,110.0
n04505470_10786,Noisy Images/phase_noise_110/n04505470_10786.png,131,110.0
n02690373_4144,Noisy Images/phase_noise_110/n02690373_4144.png,106,110.0
n02504013_1785,Noisy Images/phase_noise_110/n02504013_1785.png,104,110.0
n03196217_886,Noisy Images/phase_noise_110/n03196217_886.png,116,110.0
n02125311_2064,Noisy Images/phase_noise_110/n02125311_2064.png,99,110.0
n04111531_23830,Noisy Images/phase_noise_110/n04111531_23830.png,126,110.0
n01824575_3514,Noisy Images/phase_noise_110/n01824575_3514.png,17,110.0
n02823428_4774,Noisy Images/phase_noise_110/n02823428_4774.png,110,110.0
n03196217_3358,Noisy Images/phase_noise_110/n03196217_3358.png,116,110.0
n03041632_43975,Noisy Images/phase_noise_110/n03041632_43975.png,113,110.0
n03085013_26325,Noisy Images/phase_noise_110/n03085013_26325.png,114,110.0
n02690373_4024,Noisy Images/phase_noise_110/n02690373_4024.png,106,110.0
n04591713_457,Noisy Images/phase_noise_110/n04591713_457.png,136,110.0
n04467665_1187,Noisy Images/phase_noise_110/n04467665_1187.png,130,110.0
n02133161_252,Noisy Images/phase_noise_110/n02133161_252.png,101,110.0
n04579145_6635,Noisy Images/phase_noise_110/n04579145_6635.png,135,110.0
n03792782_1475,Noisy Images/phase_noise_110/n03792782_1475.png,121,110.0
n03344393_5423,Noisy Images/phase_noise_110/n03344393_5423.png,117,110.0
n02690373_5177,Noisy Images/phase_noise_110/n02690373_5177.png,106,110.0
n03792782_5405,Noisy Images/phase_noise_110/n03792782_5405.png,121,110.0
n01820546_1354,Noisy Images/phase_noise_110/n01820546_1354.png,16,110.0
n04505470_3957,Noisy Images/phase_noise_110/n04505470_3957.png,131,110.0
n03041632_76163,Noisy Images/phase_noise_110/n03041632_76163.png,113,110.0
n02123597_6517,Noisy Images/phase_noise_110/n02123597_6517.png,97,110.0
n02835271_10910,Noisy Images/phase_noise_110/n02835271_10910.png,111,110.0
n04429376_57425,Noisy Images/phase_noise_110/n04429376_57425.png,129,110.0
n02123159_7390,Noisy Images/phase_noise_110/n02123159_7390.png,95,110.0
n03662601_8406,Noisy Images/phase_noise_110/n03662601_8406.png,120,110.0
n02133161_3183,Noisy Images/phase_noise_110/n02133161_3183.png,101,110.0
n04285008_16670,Noisy Images/phase_noise_110/n04285008_16670.png,128,110.0
n04591713_906,Noisy Images/phase_noise_110/n04591713_906.png,136,110.0
n01601694_10499,Noisy Images/phase_noise_110/n01601694_10499.png,7,110.0
n02123394_2461,Noisy Images/phase_noise_110/n02123394_2461.png,96,110.0
n04111531_4879,Noisy Images/phase_noise_110/n04111531_4879.png,126,110.0
n03344393_5184,Noisy Images/phase_noise_110/n03344393_5184.png,117,110.0
n04505470_8828,Noisy Images/phase_noise_110/n04505470_8828.png,131,110.0
n03085013_16724,Noisy Images/phase_noise_110/n03085013_16724.png,114,110.0
n02099601_5760,Noisy Images/phase_noise_110/n02099601_5760.png,62,110.0
n04285008_7096,Noisy Images/phase_noise_110/n04285008_7096.png,128,110.0
n02123394_8164,Noisy Images/phase_noise_110/n02123394_8164.png,96,110.0
n02951358_2416,Noisy Images/phase_noise_110/n02951358_2416.png,112,110.0
n04111531_21918,Noisy Images/phase_noise_110/n04111531_21918.png,126,110.0
n04285008_7082,Noisy Images/phase_noise_110/n04285008_7082.png,128,110.0
n04285008_7900,Noisy Images/phase_noise_110/n04285008_7900.png,128,110.0
n02504013_3861,Noisy Images/phase_noise_110/n02504013_3861.png,104,110.0
n04111531_22020,Noisy Images/phase_noise_110/n04111531_22020.png,126,110.0
n04111531_9178,Noisy Images/phase_noise_110/n04111531_9178.png,126,110.0
n04111531_5756,Noisy Images/phase_noise_110/n04111531_5756.png,126,110.0
n02708093_960,Noisy Images/phase_noise_110/n02708093_960.png,107,110.0
n04099969_9194,Noisy Images/phase_noise_110/n04099969_9194.png,125,110.0
n02504458_5190,Noisy Images/phase_noise_110/n02504458_5190.png,105,110.0
n04285008_6439,Noisy Images/phase_noise_110/n04285008_6439.png,128,110.0
n02132136_7863,Noisy Images/phase_noise_110/n02132136_7863.png,100,110.0
n04111531_12450,Noisy Images/phase_noise_110/n04111531_12450.png,126,110.0
n04505470_7312,Noisy Images/phase_noise_110/n04505470_7312.png,131,110.0
n02951358_6089,Noisy Images/phase_noise_110/n02951358_6089.png,112,110.0
n01818515_8968,Noisy Images/phase_noise_110/n01818515_8968.png,14,110.0
n02100735_10276,Noisy Images/phase_noise_110/n02100735_10276.png,66,110.0
n04548280_1947,Noisy Images/phase_noise_110/n04548280_1947.png,132,110.0
n04591713_3894,Noisy Images/phase_noise_110/n04591713_3894.png,136,110.0
n04429376_52173,Noisy Images/phase_noise_110/n04429376_52173.png,129,110.0
n04285008_901,Noisy Images/phase_noise_110/n04285008_901.png,128,110.0
n03937543_2232,Noisy Images/phase_noise_110/n03937543_2232.png,123,110.0
n04591713_5201,Noisy Images/phase_noise_110/n04591713_5201.png,136,110.0
n02835271_2594,Noisy Images/phase_noise_110/n02835271_2594.png,111,110.0
n03041632_12949,Noisy Images/phase_noise_110/n03041632_12949.png,113,110.0
n03085013_28741,Noisy Images/phase_noise_110/n03085013_28741.png,114,110.0
n02132136_6823,Noisy Images/phase_noise_110/n02132136_6823.png,100,110.0
n02002556_1936,Noisy Images/phase_noise_110/n02002556_1936.png,24,110.0
n02504013_1455,Noisy Images/phase_noise_110/n02504013_1455.png,104,110.0
n03662601_32251,Noisy Images/phase_noise_110/n03662601_32251.png,120,110.0
n03417042_29384,Noisy Images/phase_noise_110/n03417042_29384.png,119,110.0
n03085013_7613,Noisy Images/phase_noise_110/n03085013_7613.png,114,110.0
n02125311_9356,Noisy Images/phase_noise_110/n02125311_9356.png,99,110.0
n02690373_3539,Noisy Images/phase_noise_110/n02690373_3539.png,106,110.0
n02504458_13354,Noisy Images/phase_noise_110/n02504458_13354.png,105,110.0
n02504458_2946,Noisy Images/phase_noise_110/n02504458_2946.png,105,110.0
n03417042_1790,Noisy Images/phase_noise_110/n03417042_1790.png,119,110.0
n02134084_7387,Noisy Images/phase_noise_110/n02134084_7387.png,102,110.0
n04099969_17056,Noisy Images/phase_noise_110/n04099969_17056.png,125,110.0
n02814533_4446,Noisy Images/phase_noise_110/n02814533_4446.png,109,110.0
n03792782_1933,Noisy Images/phase_noise_110/n03792782_1933.png,121,110.0
n04111531_16583,Noisy Images/phase_noise_110/n04111531_16583.png,126,110.0
n02132136_511,Noisy Images/phase_noise_110/n02132136_511.png,100,110.0
n02133161_18639,Noisy Images/phase_noise_110/n02133161_18639.png,101,110.0
n02708093_1131,Noisy Images/phase_noise_110/n02708093_1131.png,107,110.0
n03344393_6713,Noisy Images/phase_noise_110/n03344393_6713.png,117,110.0
n04273569_13641,Noisy Images/phase_noise_110/n04273569_13641.png,127,110.0
n02504013_21041,Noisy Images/phase_noise_110/n02504013_21041.png,104,110.0
n03041632_29276,Noisy Images/phase_noise_110/n03041632_29276.png,113,110.0
n01860187_38598,Noisy Images/phase_noise_110/n01860187_38598.png,23,110.0
n02504013_1865,Noisy Images/phase_noise_110/n02504013_1865.png,104,110.0
n02791124_525,Noisy Images/phase_noise_110/n02791124_525.png,108,110.0
n03196217_5995,Noisy Images/phase_noise_110/n03196217_5995.png,116,110.0
n03085013_20877,Noisy Images/phase_noise_110/n03085013_20877.png,114,110.0
n02124075_6586,Noisy Images/phase_noise_110/n02124075_6586.png,98,110.0
n03792782_63173,Noisy Images/phase_noise_110/n03792782_63173.png,121,110.0
n02125311_1469,Noisy Images/phase_noise_110/n02125311_1469.png,99,110.0
n04467665_59160,Noisy Images/phase_noise_110/n04467665_59160.png,130,110.0
n02690373_3698,Noisy Images/phase_noise_110/n02690373_3698.png,106,110.0
n04429376_29463,Noisy Images/phase_noise_110/n04429376_29463.png,129,110.0
n03376595_7516,Noisy Images/phase_noise_110/n03376595_7516.png,118,110.0
n02123045_10431,Noisy Images/phase_noise_110/n02123045_10431.png,94,110.0
n02124075_2643,Noisy Images/phase_noise_110/n02124075_2643.png,98,110.0
n02690373_6535,Noisy Images/phase_noise_110/n02690373_6535.png,106,110.0
n02504458_3906,Noisy Images/phase_noise_110/n02504458_3906.png,105,110.0
n02504013_19694,Noisy Images/phase_noise_110/n02504013_19694.png,104,110.0
n03796401_8037,Noisy Images/phase_noise_110/n03796401_8037.png,122,110.0
n03041632_21560,Noisy Images/phase_noise_110/n03041632_21560.png,113,110.0
n04505470_6421,Noisy Images/phase_noise_110/n04505470_6421.png,131,110.0
n04099969_1126,Noisy Images/phase_noise_110/n04099969_1126.png,125,110.0
n03041632_5640,Noisy Images/phase_noise_110/n03041632_5640.png,113,110.0
n04548280_2045,Noisy Images/phase_noise_110/n04548280_2045.png,132,110.0
n04505470_2709,Noisy Images/phase_noise_110/n04505470_2709.png,131,110.0
n02823428_1493,Noisy Images/phase_noise_110/n02823428_1493.png,110,110.0
n02835271_2960,Noisy Images/phase_noise_110/n02835271_2960.png,111,110.0
n03041632_52371,Noisy Images/phase_noise_110/n03041632_52371.png,113,110.0
n04591713_6069,Noisy Images/phase_noise_110/n04591713_6069.png,136,110.0
n02690373_6491,Noisy Images/phase_noise_110/n02690373_6491.png,106,110.0
n04111531_8658,Noisy Images/phase_noise_110/n04111531_8658.png,126,110.0
n04273569_17179,Noisy Images/phase_noise_110/n04273569_17179.png,127,110.0
n04273569_4584,Noisy Images/phase_noise_110/n04273569_4584.png,127,110.0
n04285008_7325,Noisy Images/phase_noise_110/n04285008_7325.png,128,110.0
n04505470_3615,Noisy Images/phase_noise_110/n04505470_3615.png,131,110.0
n02504458_1291,Noisy Images/phase_noise_110/n02504458_1291.png,105,110.0
n04612504_8599,Noisy Images/phase_noise_110/n04612504_8599.png,137,110.0
n01824575_2244,Noisy Images/phase_noise_110/n01824575_2244.png,17,110.0
n03417042_16403,Noisy Images/phase_noise_110/n03417042_16403.png,119,110.0
n03344393_399,Noisy Images/phase_noise_110/n03344393_399.png,117,110.0
n04579145_2046,Noisy Images/phase_noise_110/n04579145_2046.png,135,110.0
n02814533_45692,Noisy Images/phase_noise_110/n02814533_45692.png,109,110.0
n03085013_22928,Noisy Images/phase_noise_110/n03085013_22928.png,114,110.0
n04285008_15181,Noisy Images/phase_noise_110/n04285008_15181.png,128,110.0
n02708093_8073,Noisy Images/phase_noise_110/n02708093_8073.png,107,110.0
n03796401_21290,Noisy Images/phase_noise_110/n03796401_21290.png,122,110.0
n02106550_6482,Noisy Images/phase_noise_110/n02106550_6482.png,76,110.0
n01558993_6287,Noisy Images/phase_noise_110/n01558993_6287.png,4,110.0
n03085013_2432,Noisy Images/phase_noise_110/n03085013_2432.png,114,110.0
n03196217_3272,Noisy Images/phase_noise_110/n03196217_3272.png,116,110.0
n03041632_22286,Noisy Images/phase_noise_110/n03041632_22286.png,113,110.0
n03100240_7113,Noisy Images/phase_noise_110/n03100240_7113.png,115,110.0
n02708093_1094,Noisy Images/phase_noise_110/n02708093_1094.png,107,110.0
n03376595_7262,Noisy Images/phase_noise_110/n03376595_7262.png,118,110.0
n02132136_6777,Noisy Images/phase_noise_110/n02132136_6777.png,100,110.0
n02504013_5783,Noisy Images/phase_noise_110/n02504013_5783.png,104,110.0
n04099969_7545,Noisy Images/phase_noise_110/n04099969_7545.png,125,110.0
n02124075_15031,Noisy Images/phase_noise_110/n02124075_15031.png,98,110.0
n04548280_4582,Noisy Images/phase_noise_110/n04548280_4582.png,132,110.0
n03983396_7378,Noisy Images/phase_noise_110/n03983396_7378.png,124,110.0
n02123394_8605,Noisy Images/phase_noise_110/n02123394_8605.png,96,110.0
n03796401_2543,Noisy Images/phase_noise_110/n03796401_2543.png,122,110.0
n02124075_379,Noisy Images/phase_noise_110/n02124075_379.png,98,110.0
n04429376_9517,Noisy Images/phase_noise_110/n04429376_9517.png,129,110.0
n01798484_2289,Noisy Images/phase_noise_110/n01798484_2289.png,12,110.0
n02690373_5374,Noisy Images/phase_noise_110/n02690373_5374.png,106,110.0
n03792782_176,Noisy Images/phase_noise_110/n03792782_176.png,121,110.0
n03041632_20697,Noisy Images/phase_noise_110/n03041632_20697.png,113,110.0
n02504013_93,Noisy Images/phase_noise_110/n02504013_93.png,104,110.0
n03085013_23549,Noisy Images/phase_noise_110/n03085013_23549.png,114,110.0
n02099849_1285,Noisy Images/phase_noise_110/n02099849_1285.png,64,110.0
n02006656_30849,Noisy Images/phase_noise_110/n02006656_30849.png,26,110.0
n03376595_14240,Noisy Images/phase_noise_110/n03376595_14240.png,118,110.0
n04612504_4199,Noisy Images/phase_noise_110/n04612504_4199.png,137,110.0
n02111500_4875,Noisy Images/phase_noise_110/n02111500_4875.png,88,110.0
n02823428_334,Noisy Images/phase_noise_110/n02823428_334.png,110,110.0
n03196217_7414,Noisy Images/phase_noise_110/n03196217_7414.png,116,110.0
n03662601_2048,Noisy Images/phase_noise_110/n03662601_2048.png,120,110.0
n03041632_47234,Noisy Images/phase_noise_110/n03041632_47234.png,113,110.0
n02690373_6319,Noisy Images/phase_noise_110/n02690373_6319.png,106,110.0
n03100240_3205,Noisy Images/phase_noise_110/n03100240_3205.png,115,110.0
n03041632_11700,Noisy Images/phase_noise_110/n03041632_11700.png,113,110.0
n02132136_2313,Noisy Images/phase_noise_110/n02132136_2313.png,100,110.0
n02109525_23299,Noisy Images/phase_noise_110/n02109525_23299.png,86,110.0
n04099969_4100,Noisy Images/phase_noise_110/n04099969_4100.png,125,110.0
n03417042_9480,Noisy Images/phase_noise_110/n03417042_9480.png,119,110.0
n02113712_6618,Noisy Images/phase_noise_110/n02113712_6618.png,93,110.0
n02123045_2719,Noisy Images/phase_noise_110/n02123045_2719.png,94,110.0
n03376595_54,Noisy Images/phase_noise_110/n03376595_54.png,118,110.0
n04111531_11589,Noisy Images/phase_noise_110/n04111531_11589.png,126,110.0
n01795545_9555,Noisy Images/phase_noise_110/n01795545_9555.png,10,110.0
n04273569_5891,Noisy Images/phase_noise_110/n04273569_5891.png,127,110.0
n02690373_10006,Noisy Images/phase_noise_110/n02690373_10006.png,106,110.0
n04467665_55374,Noisy Images/phase_noise_110/n04467665_55374.png,130,110.0
n02708093_7032,Noisy Images/phase_noise_110/n02708093_7032.png,107,110.0
n04560804_17045,Noisy Images/phase_noise_110/n04560804_17045.png,134,110.0
n02690373_7748,Noisy Images/phase_noise_110/n02690373_7748.png,106,110.0
n04111531_12903,Noisy Images/phase_noise_110/n04111531_12903.png,126,110.0
n03196217_3868,Noisy Images/phase_noise_110/n03196217_3868.png,116,110.0
n03196217_8726,Noisy Images/phase_noise_110/n03196217_8726.png,116,110.0
n03662601_22726,Noisy Images/phase_noise_110/n03662601_22726.png,120,110.0
n02814533_96168,Noisy Images/phase_noise_110/n02814533_96168.png,109,110.0
n04505470_5063,Noisy Images/phase_noise_110/n04505470_5063.png,131,110.0
n03796401_40,Noisy Images/phase_noise_110/n03796401_40.png,122,110.0
n03041632_37513,Noisy Images/phase_noise_110/n03041632_37513.png,113,110.0
n02708093_2361,Noisy Images/phase_noise_110/n02708093_2361.png,107,110.0
n02690373_6697,Noisy Images/phase_noise_110/n02690373_6697.png,106,110.0
n01622779_1364,Noisy Images/phase_noise_110/n01622779_1364.png,9,110.0
n03041632_2058,Noisy Images/phase_noise_110/n03041632_2058.png,113,110.0
n04111531_9026,Noisy Images/phase_noise_110/n04111531_9026.png,126,110.0
n04111531_7965,Noisy Images/phase_noise_110/n04111531_7965.png,126,110.0
n02106662_5916,Noisy Images/phase_noise_110/n02106662_5916.png,77,110.0
n03196217_8251,Noisy Images/phase_noise_110/n03196217_8251.png,116,110.0
n03983396_5394,Noisy Images/phase_noise_110/n03983396_5394.png,124,110.0
n02134418_2884,Noisy Images/phase_noise_110/n02134418_2884.png,103,110.0
n04429376_7892,Noisy Images/phase_noise_110/n04429376_7892.png,129,110.0
n02814533_83614,Noisy Images/phase_noise_110/n02814533_83614.png,109,110.0
n02835271_7628,Noisy Images/phase_noise_110/n02835271_7628.png,111,110.0
n02504013_6897,Noisy Images/phase_noise_110/n02504013_6897.png,104,110.0
n03662601_13715,Noisy Images/phase_noise_110/n03662601_13715.png,120,110.0
n04111531_27,Noisy Images/phase_noise_110/n04111531_27.png,126,110.0
n04467665_25130,Noisy Images/phase_noise_110/n04467665_25130.png,130,110.0
n04505470_8018,Noisy Images/phase_noise_110/n04505470_8018.png,131,110.0
n02132136_1393,Noisy Images/phase_noise_110/n02132136_1393.png,100,110.0
n02134084_3898,Noisy Images/phase_noise_110/n02134084_3898.png,102,110.0
n04548280_2091,Noisy Images/phase_noise_110/n04548280_2091.png,132,110.0
n04285008_4834,Noisy Images/phase_noise_110/n04285008_4834.png,128,110.0
n02006656_11301,Noisy Images/phase_noise_110/n02006656_11301.png,26,110.0
n04548280_4392,Noisy Images/phase_noise_110/n04548280_4392.png,132,110.0
n04111531_5357,Noisy Images/phase_noise_110/n04111531_5357.png,126,110.0
n03417042_5257,Noisy Images/phase_noise_110/n03417042_5257.png,119,110.0
n03041632_5916,Noisy Images/phase_noise_110/n03041632_5916.png,113,110.0
n04548280_8225,Noisy Images/phase_noise_110/n04548280_8225.png,132,110.0
n02823428_1491,Noisy Images/phase_noise_110/n02823428_1491.png,110,110.0
n02690373_6492,Noisy Images/phase_noise_110/n02690373_6492.png,106,110.0
n02504013_174,Noisy Images/phase_noise_110/n02504013_174.png,104,110.0
n02113624_613,Noisy Images/phase_noise_110/n02113624_613.png,92,110.0
n02093859_2564,Noisy Images/phase_noise_110/n02093859_2564.png,50,110.0
n02708093_2824,Noisy Images/phase_noise_110/n02708093_2824.png,107,110.0
n02123394_1756,Noisy Images/phase_noise_110/n02123394_1756.png,96,110.0
n02690373_3272,Noisy Images/phase_noise_110/n02690373_3272.png,106,110.0
n02835271_11995,Noisy Images/phase_noise_110/n02835271_11995.png,111,110.0
n02951358_3452,Noisy Images/phase_noise_110/n02951358_3452.png,112,110.0
n02017213_17013,Noisy Images/phase_noise_110/n02017213_17013.png,31,110.0
n02504458_4117,Noisy Images/phase_noise_110/n02504458_4117.png,105,110.0
n04579145_7667,Noisy Images/phase_noise_110/n04579145_7667.png,135,110.0
n02097130_2321,Noisy Images/phase_noise_110/n02097130_2321.png,57,110.0
n02133161_1433,Noisy Images/phase_noise_110/n02133161_1433.png,101,110.0
n02133161_1427,Noisy Images/phase_noise_110/n02133161_1427.png,101,110.0
n04579145_558,Noisy Images/phase_noise_110/n04579145_558.png,135,110.0
n04111531_5168,Noisy Images/phase_noise_110/n04111531_5168.png,126,110.0
n02690373_18845,Noisy Images/phase_noise_110/n02690373_18845.png,106,110.0
n04273569_5276,Noisy Images/phase_noise_110/n04273569_5276.png,127,110.0
n04591713_2032,Noisy Images/phase_noise_110/n04591713_2032.png,136,110.0
n03983396_971,Noisy Images/phase_noise_110/n03983396_971.png,124,110.0
n02690373_2408,Noisy Images/phase_noise_110/n02690373_2408.png,106,110.0
n02090379_3045,Noisy Images/phase_noise_110/n02090379_3045.png,41,110.0
